Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,SYN Flag Count,ACK Flag Count,PSH Flag Count,Protocol,Service,Label
22,3425.7419362481105,71,24,9232.8165290194,2687.2362679949956,130.03966942280843,111.96817783312481,3479553.632130649,27731.219037486655,36.44406315157564,1,1,1,TCP,FTP,Brute Force
21,15107.60455151905,9,22,1024.222712398515,14149.844704792496,113.80252359983498,643.1747593087498,1004399.2987402676,2051.9467460434016,503.58681838396836,0,0,0,UDP,HTTPS,BENIGN
443,13679.241093208431,21,21,8249.118117392609,10820.222382615408,392.81514844726706,515.248684886448,1394034.9738755391,3070.345768001155,333.6400266636203,0,0,0,TCP,HTTP,BENIGN
80,32280.5301802069,1,20,169.28537332702666,14241.435466683795,169.28537332702666,712.0717733341897,446421.4422614064,650.5469359631627,1614.026509010345,0,1,0,TCP,HTTP,BENIGN
443,51076.93890123598,96,47,23894.553841688892,16223.595812648633,248.90160251759264,345.182889630822,785445.4577223446,2799.6979277969144,359.69675282560553,1,1,1,TCP,FTP,Botnet
443,145366.75131375168,11,4,5594.605704074353,2802.4557522802556,508.6005185522139,700.6139380700639,57764.66338049233,103.1872822666637,10383.339379553692,0,1,0,UDP,HTTPS,BENIGN
443,13466.70003952987,452,0,247450.34978789437,0.0,547.4565260794124,46.58809706096787,18374980.43778608,33564.27325723516,29.859645320465344,0,0,1,TCP,HTTP,DoS
57473,295.37342037303944,1,0,45.14074698612494,0.0,45.14074698612494,26.499337326903824,152826.02926531035,3385.544978072361,295.37342037303944,1,0,0,TCP,Other,PortScan
443,8792.249552275634,21,2,5208.0640677880365,1326.8366236812346,248.00305084704937,663.4183118406173,743256.9620112624,2615.9403077960947,399.6477069216198,0,1,0,ICMP,HTTP,BENIGN
443,52418.17237896862,141,1,96635.87822937741,84.69584257940282,685.3608385062228,84.69584257940282,1845172.574363988,2708.9841853580856,371.7600877941037,0,0,1,TCP,HTTP,DoS
53,54110.11516121288,17,20,3751.7837357880803,6608.030468362757,220.6931609287106,330.40152341813786,191457.9958531846,683.7908196972804,1503.0587544781356,0,1,1,TCP,HTTP,BENIGN
443,369349.8137572212,163,3,172453.90992715472,159.94503534718967,1057.9994474058572,53.31501178239656,467345.17937502847,449.43842887413535,2238.4837197407346,1,0,1,TCP,HTTP,DoS
443,157364.8049202888,414,3,294063.9901795791,165.3529031837946,710.2994931873892,55.117634394598205,1869727.7528593587,2649.8936672099344,378.28078105838654,1,0,0,TCP,HTTP,DoS
80,18082.558196626956,17,14,7798.328533578128,4371.1855066673415,458.725207857537,312.2275361905244,672997.3661865786,1714.35919978306,602.7519398875652,0,0,0,TCP,FTP,BENIGN
443,46374.31522275852,9,29,1902.5511395792537,6355.619640450682,211.39457106436151,219.15929794657524,178076.3929421254,819.4191076993246,1253.3598708853656,0,1,0,TCP,HTTP,BENIGN
45365,1420.5744932415328,2,0,103.8317679263024,0.0,51.9158839631512,12.853428836801864,73091.39254596517,1407.8811139543322,1420.5744932415328,1,0,0,TCP,Other,PortScan
443,57315.00305817356,17,14,9323.044937267072,9504.2025452659,548.4144080745336,678.8716103761358,328487.2455371536,540.8705983760593,1910.5001019391188,1,1,0,TCP,HTTPS,BENIGN
22,53186.138778311586,11,3,3034.840363946639,1623.2710816191025,275.89457854060356,541.0903605397008,87581.30506486855,263.2264782061781,4091.2414444855067,1,0,1,UDP,HTTP,BENIGN
443,53990.61428151508,21,21,3227.4873723756323,11267.403067692947,153.6898748750301,536.5430032234736,268470.5597993397,777.9129865240236,1316.8442507686605,1,1,0,UDP,HTTPS,BENIGN
443,39044.63849413646,298,3,261496.66631123185,269.9244923955624,877.505591648429,89.97483079852081,6704290.291814029,7709.12503249845,130.14879498045485,1,0,0,TCP,HTTP,DoS
80,58321.40789982249,269,1,220526.09550021405,55.07744785227989,819.7996115249593,55.07744785227989,3782164.746896272,4629.517868700523,216.80820780603156,1,0,1,TCP,HTTPS,DoS
53,3924.962273298447,17,17,4853.298442328569,8329.253698551365,285.4881436663864,489.95609991478614,3358644.2933632643,8662.503645271268,118.93825070601355,1,1,0,TCP,HTTP,BENIGN
53,108545.04304581835,19,29,7729.123381614773,17768.36145600307,406.7959674534091,612.7021191725196,234902.34212588595,442.21273172040236,2309.469000974859,0,1,0,TCP,HTTP,BENIGN
80,94025.116082576,22,13,5031.716553063379,4758.093545342164,228.71438877560814,366.00719579555107,104119.09611265786,372.24096558691645,2765.444590664,0,1,0,TCP,HTTP,BENIGN
80,47081.909804704235,281,8,191795.46855627286,361.19329430766743,682.5461514458109,45.14916178845843,4081326.833334637,6138.238682304351,163.47885348855638,1,0,1,TCP,HTTP,DoS
443,58261.857078355686,22,26,5824.855831346264,11666.666394714663,264.7661741521029,448.71793825825625,300222.5315704713,823.8666325971272,1239.6139803905464,0,1,1,TCP,HTTPS,BENIGN
443,145291.12436698523,478,2,409645.06906167604,150.05040781207677,856.9980524302846,75.02520390603839,2820510.346071812,3303.711786189958,303.3217627703241,1,0,0,TCP,HTTPS,DoS
21,6234.701017983307,19,16,3483.4813815908024,12501.246667558453,183.34112534688433,781.3279167224033,2563832.3318220186,5613.741524901733,183.3735593524502,0,1,1,UDP,HTTP,BENIGN
443,26936.320881407108,18,5,12019.590542635036,5664.902375486864,667.7550301463909,1132.9804750973728,656529.6350597267,853.865682000983,1224.3782218821414,1,1,1,TCP,HTTPS,Web Attack
80,24894.616632149166,24,23,9634.240771127777,15847.239416787108,401.42669879699076,689.0104094255264,1023573.9141693728,1887.958376483039,541.1873180901993,0,1,0,TCP,DNS,BENIGN
443,30647.22961401921,26,22,9962.830029395347,13381.831944341813,383.1857703613595,608.2650883791733,761721.7695611359,1566.210081776624,652.068715191898,0,1,0,TCP,HTTPS,BENIGN
8080,78980.7570408611,2,21,1035.6832416075747,9269.519775284976,517.8416208037874,441.4057035849989,130477.38972115828,291.2101739934049,3590.034410948232,1,1,1,UDP,HTTP,BENIGN
22,36781.23666117419,46,34,6834.0075777631755,9220.178405708593,148.56538212528642,271.18171781495863,436477.6021905312,2175.0220292197787,465.5852741920783,1,1,1,TCP,SSH,Brute Force
22,98003.40151507902,16,47,1998.3541245292422,11589.212114057722,124.89713278307764,246.5789811501643,138643.8228523767,642.8348304860284,1580.7000244367584,1,1,1,TCP,FTP,Brute Force
53,36735.08924181193,6,20,1875.234583084043,8175.539345138772,312.5390971806738,408.7769672569386,273601.4566907057,707.7701602642838,1469.4035696724773,0,1,1,UDP,Other,BENIGN
80,74270.40812596635,496,0,329637.5310813945,0.0,664.5917965350696,44.808085004956865,4438342.798955847,6678.299103443179,150.04122853730576,1,1,1,TCP,HTTPS,DoS
1281,1476.0672885157867,2,1,109.02848648518062,7.987843558609107,54.51424324259031,7.987843558609107,79275.74234197132,2032.427670026179,738.0336442578933,1,0,0,TCP,Other,PortScan
80,8408.007307262038,333,3,254033.41255783223,8.965808447459448,762.863100774271,2.9886028158198163,30214338.437463302,39961.90627829202,25.098529275409067,1,0,0,TCP,HTTP,DoS
53,126576.35425355291,1,5,192.4309575077586,4251.458339932566,192.4309575077586,850.2916679865131,35108.36857047166,47.40221849004301,25315.27085071058,0,1,0,TCP,HTTPS,BENIGN
22,16081.257117587049,23,7,5759.981047986808,2600.7594483905623,250.43395860812208,371.5370640557946,519905.90258231485,1865.5257969347997,554.5261075030016,1,0,0,TCP,HTTP,BENIGN
443,19769.610901123844,3,21,1250.765881304289,9932.47648939961,416.921960434763,472.975070923791,565678.4256724124,1213.9844390480982,859.5483000488628,0,1,0,TCP,HTTPS,BENIGN
22,11918.601510627323,70,22,10449.387442603971,5376.225316670736,149.27696346577102,244.373878030488,1327807.8594341513,7719.026424196448,130.97364297392662,1,1,1,TCP,FTP,Brute Force
22,16272.806764560159,57,79,9182.652670249423,19897.99334478192,161.09916965349865,251.87333347825216,1787070.0756039715,8357.501073274496,120.53930936711228,1,1,1,TCP,FTP,Brute Force
80,94871.89887872044,494,9,367804.40772340377,512.6605730557088,744.5433354724772,56.96228589507876,3882256.7340756813,5301.886079491362,188.98784637195308,1,0,1,TCP,HTTPS,DoS
21,36939.58374737984,17,5,4369.216351839442,1674.8112078992767,257.0127265787907,334.96224157985534,163619.26547608778,595.567079219199,1759.027797494278,1,1,1,TCP,Other,BENIGN
8080,183162.4475847038,17,2,5332.399048687345,983.8112019805799,313.6705322757262,491.90560099028994,34484.198775226476,103.73305363924784,10175.691532483545,1,1,0,TCP,DNS,BENIGN
80,151048.4393451368,186,8,55039.688892970786,404.009772337114,295.912305876187,50.50122154213925,367059.06334207335,1284.35620282525,782.6344007520042,1,0,1,TCP,Other,DoS
21,13016.629206630178,57,12,7298.613200038464,2108.104430672709,128.0458456147099,175.67536922272575,722669.2472671609,5300.911542049152,191.42101774456142,1,1,1,TCP,FTP,Brute Force
22,75645.77879988015,49,27,6732.109288279212,4161.053589778457,137.38998547508595,154.1130959177206,144002.25697821658,1004.6826300917193,1008.610383998402,1,1,1,TCP,SSH,Brute Force
10692,1218.2030790686238,2,1,45.897407061362415,24.288604903256335,22.948703530681207,24.288604903256335,57614.37741421522,2462.643586727467,609.1015395343119,1,0,0,TCP,Other,PortScan
80,99944.99952164378,168,4,167666.01377609817,0.0,998.0119867624891,0.0,1677582.8163347878,1720.9465288231074,584.4736814131215,1,0,0,TCP,HTTP,DoS
80,3307.8397654889227,23,2,6826.420477966284,676.9182242004596,296.8008903463602,338.4591121002298,2268350.11189174,7557.802606047581,137.82665689537177,0,1,1,TCP,HTTP,BENIGN
53,26326.221785958427,15,21,6588.214239380738,10803.721835584383,439.2142826253825,514.4629445516373,660631.6780420587,1367.4579015816564,752.1777653130979,0,0,0,TCP,HTTP,BENIGN
21,20009.29381818118,32,74,6191.030556812137,12409.67708543513,193.46970490037927,167.69833899236664,929603.4038615586,5297.538282119907,190.56470303029695,1,1,1,TCP,SSH,Brute Force
443,43033.52855494635,114,9,84147.31036474604,693.4372512096811,738.1343014451406,77.04858346774235,1971503.3943272578,2858.2364526057936,352.7338406143144,1,0,1,TCP,HTTPS,DoS
443,14237.423834477948,24,13,3536.892840711269,3529.7382201815785,147.37053502963622,271.5183246293522,496341.97471736383,2598.7847541912206,395.4839954021652,0,1,0,TCP,HTTPS,BENIGN
443,29212.51461687774,15,25,4135.996387644232,12711.112609148768,275.73309250961546,508.4445043659507,576708.6201836065,1369.2761655270072,749.0388363301985,0,1,0,UDP,HTTPS,BENIGN
80,60503.9685353452,350,5,395648.2972743355,225.88658561373546,1130.4237064981014,45.17731712274709,6542945.751214443,5867.383720335901,170.9151653540825,1,0,1,TCP,Other,DoS
443,32656.567155711775,1,17,363.95629308544324,12825.251065819835,363.95629308544324,754.4265332835197,403876.11153422866,551.1908191137513,1920.9745385712808,0,1,0,TCP,HTTP,BENIGN
80,85204.93654690795,29,12,9925.302618590647,1981.8791590586693,342.2518144341603,165.15659658822244,139747.55759713578,481.19277663481665,2130.123413672699,0,1,0,TCP,HTTP,BENIGN
53,112452.08688713449,15,21,5738.178226171741,11404.6588252993,382.54521507811603,543.0789916809191,152445.69955092878,320.1363442559528,3212.9167682038424,1,1,0,TCP,HTTP,BENIGN
443,32874.43187002373,290,9,287049.16816467873,637.8280769607596,989.8247178092371,70.86978632897329,8751086.478971655,9095.2142133486,110.31688546987827,0,0,1,TCP,HTTP,DoS
80,3404.9587788883864,372,0,234868.4008072279,0.0,631.3666688366342,54.964472984236146,68978338.9635939,109252.42393725732,9.177786466006433,1,0,0,TCP,HTTP,DoS
443,38217.51283653454,12,15,5195.222908888577,7859.675442986676,432.9352424073814,523.9783628657784,341594.66126731434,706.4823950078978,1469.904339866713,0,1,1,TCP,HTTPS,BENIGN
443,40205.5590696287,142,7,88728.67923313606,641.1419254767177,624.8498537544793,91.59170363953109,2222822.49586035,3705.955182514914,271.65918290289665,1,0,0,TCP,HTTP,DoS
53,292773.2733183699,29,14,7669.05682043357,10574.92078443498,264.45023518736446,755.3514846024985,62314.3547158061,146.87132986090774,6970.79222186595,0,1,0,TCP,HTTP,BENIGN
443,33457.48668045855,12,26,3249.780753844332,16853.85866995879,270.815062820361,648.2253334599535,600871.1776771032,1135.7697116620118,904.2563967691499,0,1,1,TCP,HTTP,BENIGN
58737,1337.4332142265446,1,1,49.822874835973224,33.51552050861463,49.822874835973224,33.51552050861463,62312.192084136,1495.4017731319964,1337.4332142265446,1,0,0,UDP,Other,PortScan
443,188181.69475855783,457,2,263467.8049255682,12.521974468758629,576.515984519843,6.260987234379314,1400137.921162254,2439.132034541985,410.87706279161097,0,0,0,TCP,HTTP,DoS
24436,502.1330491224104,2,0,104.9509308062894,0.0,52.4754654031447,26.97550448877932,209010.20355006424,3983.008096151899,502.1330491224104,1,0,0,TCP,Other,PortScan
8080,13595.294420613134,326,0,228678.9035704861,0.0,701.4690293573193,100.51916090208013,16820445.111049894,23978.884893123024,41.8316751403481,1,0,1,TCP,HTTPS,DoS
80,22226.977453614043,491,0,529155.2997959962,0.0,1077.7093682199516,28.967554200674495,23806894.162748925,22090.273003816124,45.36117847676336,1,0,1,TCP,HTTP,DoS
443,121040.61399227717,13,6,2981.322267456373,1667.8656841443667,229.3324821120287,277.9776140240611,38410.148447341606,156.97210525726737,6724.4785551265095,0,1,0,TCP,Other,BENIGN
80,52011.31827311335,5,22,625.5194573552229,14710.366682500424,125.10389147104459,668.6530310227465,294856.70905948477,519.1177785231669,2000.4353181966674,0,0,1,UDP,HTTPS,BENIGN
443,8641.261132494601,21,16,5770.863702351739,9090.25640059354,274.8030334453209,568.1410250370963,1719786.021401612,4281.782419566652,240.03503145818337,0,0,0,UDP,DNS,BENIGN
80,45802.86246160545,10,1,3566.056024822713,492.8866729059552,356.6056024822713,492.8866729059552,88617.6644774353,240.1596627114915,4580.2862461605455,0,0,1,TCP,DNS,BENIGN
443,26580.099071565262,26,37,19902.378361295192,44044.591270193516,765.4760908190459,1190.3943586538787,2405821.342475642,2370.194325851699,428.7112753478268,1,1,1,TCP,HTTP,Web Attack
80,84583.51818639533,4,19,291.14333777175716,4971.37963293834,72.78583444293929,261.6515596283337,62216.88437117454,271.9205879958229,3844.7053721088787,0,1,0,TCP,Other,BENIGN
21,32528.67978835017,42,12,5303.202400533965,2632.6636453305714,126.26672382223727,219.38863711088095,243965.20539719812,1660.0735213157825,613.7486752518901,1,1,1,TCP,FTP,Brute Force
443,23894.330934437105,97,2,26642.315733626932,90.22262135164954,274.66304880027764,45.11131067582477,1118781.6234875603,4143.2421887703385,243.8197034126235,1,0,1,TCP,HTTP,DoS
12117,165.6900442453229,2,0,48.7179647304144,0.0,24.3589823652072,22.248167366914746,294030.7304057565,12070.731280865453,165.6900442453229,1,0,0,TCP,Other,PortScan
443,6870.275381367147,5,19,1935.667592124359,12806.015678798734,387.1335184248718,674.0008251999334,2145719.41481472,3493.309753651262,298.70762527683246,1,0,1,TCP,HTTPS,BENIGN
80,233488.41230464622,221,1,263211.341484655,31.139952809999144,1191.0015451794343,31.139952809999144,1127432.7442596888,950.7966490017645,1056.5086529622001,1,0,0,TCP,HTTPS,DoS
21,12083.0060587928,28,9,8468.930943411167,4720.174176332877,302.46181940754167,524.4637973703198,1091541.712018454,3062.151903257146,335.63905718868887,0,1,1,ICMP,DNS,BENIGN
53,53776.97537925943,10,10,2605.106020606238,5020.092694581007,260.5106020606238,502.00926945810073,141793.00084117622,371.9063755250458,2830.36712522418,0,0,1,TCP,HTTP,BENIGN
8080,555567.6103821544,197,0,167798.15439909598,0.0,851.7672812136851,78.51873635510498,302030.12426097674,354.5923058122323,2834.5286243987466,1,0,1,TCP,HTTP,DoS
53,13424.133058765115,7,9,1510.7944124023877,5818.499768555936,215.8277732003411,646.4999742839929,545978.9581102785,1191.8832992759264,894.9422039176744,0,1,1,TCP,HTTPS,BENIGN
53,44465.11484176667,11,11,3498.555097277995,6350.843628146966,318.05046338890867,577.3494207406333,221508.4512988436,494.76989047007044,2117.386421036508,1,1,1,TCP,HTTPS,BENIGN
80,41647.63044517213,182,7,153075.61347323953,463.3546330497726,841.0747993035139,66.19351900711037,3686619.537897091,4538.073306446879,221.5299491764475,1,0,1,TCP,HTTP,DoS
443,161173.57197003538,26,9,13168.154091520371,4221.001472139861,506.4674650584758,469.00016357109564,107890.86170338857,217.15719005413018,4740.399175589276,1,1,0,TCP,HTTPS,BENIGN
443,5796.851418969278,28,12,21794.9905044465,19200.380997718676,778.3925180159465,1600.0317498098896,7072006.601379209,6900.297611407865,148.63721587100713,1,1,1,TCP,HTTP,Web Attack
80,50182.182337045,11,7,6857.975354835794,8936.546521990595,623.4523049850721,1276.6495031415136,314743.6229605086,358.6930492401526,2951.893078649706,1,1,1,TCP,HTTP,Web Attack
22,8892.004026771408,72,14,10436.712336353323,3028.6696450795175,144.95433800490727,216.3335460771084,1514324.7732335965,9671.61055495222,104.61181207966362,1,1,1,TCP,SSH,Brute Force
53,5810.664159602266,27,13,5756.929169549545,8166.855934329483,213.21959887220538,628.2196872561141,2396246.7493272056,6883.894663555629,148.99138870775042,1,1,1,TCP,HTTP,BENIGN
53,24930.788159571817,26,10,5174.310683415257,4112.212092481223,199.01194936212525,411.22120924812236,372492.1457138551,1443.9976694510688,712.3082331306233,0,1,0,UDP,HTTPS,BENIGN
21,7964.306623931422,48,75,8815.756581678066,20417.582691609998,183.66159545162637,272.2344358881333,3670544.1733554965,15443.90564150373,65.28120183550347,1,1,1,TCP,FTP,Brute Force
53,3557.7974297016726,13,14,3424.785537333146,6142.7869855865365,263.4450413333189,438.7704989704669,2689184.16856632,7588.964951909585,136.83836268083357,0,1,0,UDP,HTTP,BENIGN
80,21833.402550317394,31,30,18674.76697263522,38232.58146631911,602.4118378269426,1274.4193822106372,2606435.1769178123,2793.8842724774127,363.8900425052899,1,1,1,TCP,HTTP,Web Attack
80,220240.99530907493,7,34,3857.2614925445,45179.37727934496,551.0373560777857,1328.8052140983812,222649.9144860563,186.15971083159474,5506.024882726873,1,1,1,TCP,HTTPS,Web Attack
22,57486.87331760573,58,22,13327.782770283076,3658.469123085385,229.7893581083289,166.29405104933568,295480.53169498633,1391.6220414008756,727.6819407291864,1,1,1,TCP,FTP,Brute Force
443,21604.308337267572,15,18,4515.100512783871,13585.838496414024,301.00670085225806,754.7688053563347,837839.3201310526,1527.4731079020378,675.1346355396116,1,1,0,ICMP,HTTPS,BENIGN
53,28695.708525998703,6,16,1917.7634030645181,11150.118066416542,319.62723384408633,696.8823791510339,455394.9750932751,766.6651611012741,1366.4623107618431,1,1,0,TCP,HTTP,BENIGN
21,1273.1119887446416,69,45,6155.809645211355,8193.062495726708,89.214632539295,182.0680554605935,11270706.950994028,89544.36138207313,11.266477776501253,1,1,1,TCP,SSH,Brute Force
443,39085.98934497685,5,5,1594.3498811650536,2872.845743017155,318.86997623301073,574.569148603431,114291.48139898146,255.84615274130587,4342.887704997428,0,1,0,TCP,HTTP,BENIGN
